             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
       3207842_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207843_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207844_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207845_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207846_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207847_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207848_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207849_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207850_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207851_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207852_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207853_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207854_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207855_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207856_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207857_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207858_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207859_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207860_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207861_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207862_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207863_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207864_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207865_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207866_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207867_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207868_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207869_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207870_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207871_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207872_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207873_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207874_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207875_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207876_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207877_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207878_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207879_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207880_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207881_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207882_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207883_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207884_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207885_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207886_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207887_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207888_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207889_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207890_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207891_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207892_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207893_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207894_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207895_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207896_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207897_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207898_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207899_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207900_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207901_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207902_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207903_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207904_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207905_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207906_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207907_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207908_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207909_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207910_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207911_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207912_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207913_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207914_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207915_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207916_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207917_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207918_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207919_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207920_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207921_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207922_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207923_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207924_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207925_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207926_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207927_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207928_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207929_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207930_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207931_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207932_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207933_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207934_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207935_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207936_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207937_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207938_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207939_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207940_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207941_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207942_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207943_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207944_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207945_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207946_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207947_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207948_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207949_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207950_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207951_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207952_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207953_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207954_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207955_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207956_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207957_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207958_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207959_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207960_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207961_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207962_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207963_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207964_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207965_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207966_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207967_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207968_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207969_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207970_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207971_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207972_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207973_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207974_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207975_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207976_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207977_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207978_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207979_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207980_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207981_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207982_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207983_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207984_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207985_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207986_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207987_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207988_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207989_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207990_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207991_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207992_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207996_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207997_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207998_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3207999_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208000_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208001_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208002_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208003_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208004_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208005_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208006_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208007_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208008_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208009_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208010_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208011_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208012_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208013_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208014_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208015_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208016_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208017_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208018_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208019_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208020_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208021_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208022_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208023_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208024_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208025_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208026_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208027_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208028_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208029_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208030_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208031_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208032_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208033_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208034_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208035_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208036_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208037_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208038_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208039_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208040_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208041_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208042_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208043_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208044_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208045_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208046_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
       3208047_[0]      CPUQ arrayJob    erihe PD       0:00      1 (Priority)
